"ID","Created Date","Updated Date","Owner","Song Title","Performer","Runtime","Location","Snippet(s) of relevant lyrics","Songwriter ","date written","genre","Keywords (type of worker, labor issues, etc)","Submitter Name","Submitter Email"
"a2966442-bedb-4438-bb34-e431dad90783",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","A la Huelga",,,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"a378a50b-d058-470a-9c98-e806701558c1",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Which Side Are You On","Dropkick Murphys",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"a3d4155d-eb20-44b7-a537-b478507b8939",2022-12-05T21:56:50Z,2022-12-05T21:56:50Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","The Last Internationale","WORKERS OF THE WORLD UNITE!  ",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"a443be08-e394-4f81-9a3d-746d355b836a",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Whatever Happened to the 8 Hour Day","Anne Feeney",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"a46d60e4-ac0a-48f3-98a3-7b6112be68b7",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Daddy Was A Coal Mining Man","Paul Adkins",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"a4d0db32-0e36-47a4-969f-66282c6c4f18",2022-12-05T21:56:50Z,2022-12-05T21:56:50Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Song for the Knights of Labor ","Iron Gold musical",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"a4f621be-9ce8-4d16-98cc-25b7bccbd99a",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","John Brown's Body","Van Morrison",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"a57dd71c-ab56-4638-bed4-7e696e46dff6",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Mill Mothers Lament","Pete Seeger",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"a5e08e4c-42b9-4810-98ae-8ac1ad68c79e",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","I Do What I Love ","Ellie Goulding",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"a61a0113-5189-4706-832e-09d728a3c59a",2022-12-05T21:56:50Z,2022-12-05T21:56:50Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","The Times They Are A-Changin'","Bob Dylan",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"a7ad9bcf-49b7-41fb-aaee-ca23bfd3af65",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Mother Mends (Final)","R.J. Phillips Band",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"a8816762-bcef-4974-9c6d-31c8408d094f",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Cesar Chavez","Los Tigres Del Norte",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"a8a31f3e-5dfb-4f8c-aa55-9c70276a129a",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Picket Line Song","Evan Greer",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"a8b500fe-cb00-403e-a988-888c85e8ad3b",2022-12-05T21:56:50Z,2022-12-05T21:56:50Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","This Land Is Your Land","Woody Guthrie",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"a9e87f72-d340-4273-b594-f577a7f4a187",2022-12-05T21:56:50Z,2022-12-05T21:56:50Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Solidarity Forever","Tom Morello",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"aa2876ed-5374-44d1-af9f-a3c027753f20",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Battle of Blair Mountain","David Rovics",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"aaa93689-4d62-40bf-8c3a-e03ce8de6684",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Must be something","Gil Scott Heron"," ","Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"aab58a88-1dcb-4c5f-96bd-5fd199903e57",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Which Side Are You On","Florence Reece ",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"ab20ebe6-0c40-4c0e-8c40-9f075e063604",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Uncle Sam Goddamn","Brother Ali",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"acb15096-b7f9-4b7b-9ca0-f90b8af4bef7",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","A Hard Day's Night","The Beatles",,"https://www.youtube.com/watch?v=Yjyj8qnqkYI","It's been a hard day's night, and I been working like a dog
It's been a hard day's night, I should be sleeping like a log

You know I work all day to get you money to buy you things

When I'm home everything seems to be right
When I'm home feeling you holding me tight, tight, yeah","The Beatles","April 16, 1974","Rock",,,
"adfb50b6-3b4a-4e7f-a49e-1274b5c290d3",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Which Side Are You On REMIX ","Rebel Diaz ft Dead Prez and Rakaa Iriscience","with spoken intro","Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"ae9412c2-5d7d-44bc-9fa1-002097f20791",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Lose Yourself","Eminem",,"https://www.youtube.com/watch?v= Yhyp- hX2s","All the pain inside amplified by the
Fact that I can't get by with my nine to
Five and I can't provide the right type of
Life for my family 'cause man, these God damn food stamps don't buy diapers
And its no movie, there's no Mekhi Phifer
This is my life and these times are so hard","Eminem","2002","Hip-hop",,,
"af42575a-8a51-47b6-b954-47cd67d34f64",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","NAFTA","The Lazy Song"," ","Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"af9b7e76-329d-41fb-9470-288fccb87681",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","We Just Come to Work Here, We Don't Come to Die","Anne Feeney",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"afea1d68-dd7a-4d9e-8d9e-595b8ceda74d",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","We Shall Overcome ","Soundtrack for a Revolution",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"b2617227-bcc3-43d1-b767-ae0f5fd764a5",2022-12-05T21:56:52Z,2022-12-05T21:56:52Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Yellow Dog Blues","Gunhild Carling LIVE",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"b281fc80-40da-4283-97b2-b1b59c9e809e",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Biker Song","Open Road",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"b2b23ccf-1e9f-4e80-8783-82eaeeb9afee",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","I Need Some Money","John Lee Hooker",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"b385c61c-8d7f-4bfe-8c94-9781d78af2d1",2022-12-05T21:56:50Z,2022-12-05T21:56:50Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","There Is Power","Mats Paulson",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"b389a9da-9b29-4018-9fcd-71d1ddd178cc",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","It's Quittin' Time","Keith Whitley",,"https://www.youtube.com/watch?v=d7o1TmhNoUM","t's quitin' time, quittin' time
Time to disassemble this assembly line
Lord, I love punchin' out like I hate punchin' in                                                                                                                                                                                                  I'm so tired of makin' whatever it is that we make
With some fool tellin' me when I can take a break
They're breakin' my spirit and makin' my body ache","Bucky Jones, Michael Garvin, Ron Hellard","1985","Country",,,
"b4b3abf1-3d04-4cfb-bf81-2512e4ed218e",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Bandiera Rossa (in Italian and English)",,,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"b59fa7de-cf74-498e-ac65-72850d683bd2",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Minor Swing","Django Reinhardt",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"b5ffc493-f321-4ac6-b2ea-a27c6093b261",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Workin' Overtime",,,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"b65d678c-cd4b-44a5-9daa-01c4a592fc5b",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Womens Suffrage movement","Schoolhouse Rock",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"b6f945ed-dde4-452c-a60f-2551aa6cfbfc",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Egypt freedom song 2011",,,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"b826d235-07fb-407d-9e68-7dbd57742537",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","One Day Longer","Tom Breiding",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"b9a7840f-54bc-4e2e-948f-5235417eccab",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Working Man The Miners Song",,,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"b9ca9f56-ca27-42b3-811f-05d598ab4772",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Lets Start A Riot","The Haymarket Squares",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"ba22a38f-242d-49a4-9856-a237591cd233",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Union","Black Eyed Peas",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"ba5035f3-8c3a-4dc7-be5e-f87170d46245",2022-12-05T21:56:50Z,2022-12-05T21:56:50Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Talking U.F.W.",,,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"bb3ae8e9-43e6-477f-8b04-b59839b0d219",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Union Blood","SpudWrench",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"bb3fb7d1-8e43-4745-8fd3-d159a90bc325",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Inner City Blues (Make Me Wanna Holler)","Marvin Gaye","5:31:00","https://youtu.be/57Ykv1D0qEE",,,,,,,
"bc8a5c15-e7a6-41b8-beff-b2b3320606ca",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","9 to 5","Dolly Parton",,"https://youtu.be/UbxUSsFXYo4; Labor History Today collection (MP3); cgarlock@gmail.com","“9 to 5, for service and devotion You would think that I Would deserve a fat promotion Want to move ahead But the boss won't seem to let me I swear sometimes that man is out to get me”","Dolly Parton","Dec 19, 1980 (Released)","Country ",,,
"bc8c6cc5-3c2c-45e2-b443-5245e2fac387",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Which Side Are You On","Kon Dik Sathi কোন দিক সাথী  by Ganabishan"," ","Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"bd7f6ba3-8980-4cba-b3f0-0ca2a6f22078",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","One Big Union for Two",,,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"be2d70b3-be55-42d9-9ac4-7234f5c23047",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Work","Iggy Azalea",,"https://www.youtube.com/watch?v=T jAa3UVWLE","Three jobs, took years to save, but I got a ticket on that plane, people got a lot to say, but don't know shit about where I was made or how many floors that I had to scrub just to make it past where I am from... No money, no family 16 in the middle of Miami...Slept cold on the floor recording at 4 in the morning, and now I'm passing the bar like a lawyer, immigrant, art ignorant...the Industry took my innocence...Pledge allegiance to the struggle...Do anything for my Mama, I love you, One day I'll pay you back for the sacrifice...you sent me through customs so all aboard my spaceship to Mercury, turn first at the light that's in front me...this dream is all that I need, cause it's all that I ever had.","Iggy Azalea","March 17, 2013 (released)","Hip-hop",,,
"bf8badc5-ff63-462d-929b-39f6d276b207",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","El Pueblo Unido Jamás Será Vencido","Quilapayún",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"bfce7404-431b-46e7-b427-8e91de57705b",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","John Brown's Other Body","Woody Herman Big Band",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"bffa052d-a1e7-47b3-9d82-45f1c0c5de06",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","We Will Sing One Song","John Paul Wright",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"c0101d75-fa73-46a6-8031-b5c0aceb7c01",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Lincoln & Liberty","Ronnie Gilbert",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"c0581724-b287-49f9-afd1-c73ae442ca34",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","We're in the Money","Gold Diggers of 1933",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"c089780c-78aa-470a-b054-dd4321b3ae51",2023-01-22T19:12:00Z,2023-01-22T19:12:00Z,"e0de8187-2f90-40d9-9957-09e790024a8d","The Ballad of Eugene Victor Debs","Joe Glazer",,"https://youtu.be/UJBadG07shk","Come with me to Indiana
Back to 1855
To the little town of Terre Haute
Where railroading once thrived","Joe Glazer",,,,"Garlock","cgarlock@dclabor.org"
"c0b99402-2169-4118-8abb-8d6832f8a3d1",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Rudolph the Union Reindeer ","Ariana Eakle",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"c0e3fd0e-dc93-4b6c-8b77-67afd14265b5",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Essentially Expendable","David Rovics",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"c1039b44-a938-49b7-822a-ba3e0accb1a7",2022-12-05T21:56:50Z,2022-12-05T21:56:50Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","The Grapes of Wrath ","Judy Collins",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"c2258a31-0427-46f7-8707-2a2b8fe84529",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Seeds Of Freedom","R.J. Phillips Band",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"c2a4e146-848f-498a-aa30-6f4a338051aa",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","We shall not be moved","Pete Seeger",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"c4e06163-ff9d-4049-a298-087d0b1edc77",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Follow Me (Ft. Wyclef Jean)","Moxie Raia",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"c5aa1e00-2fdc-4386-9ea1-6ee6847aba63",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Troubled Waters","R.J. Phillips Band",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"c5c33e72-87dd-4fa5-82da-5727146a50a9",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Sing Me A Song With Social Significance","Rose Marie Jun (from ""Pins and Needles"")"," ","Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"c60ab06f-fe15-428f-bae9-f88a0189f55e",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Rich Man's Coal","Rev. Boz & The Dirty Deacons"," ","Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"c62ab2c6-b493-4638-9287-bdacf991ac6f",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Pay Gap","Margo Price",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"c6329519-f5f1-4097-9ce9-057dfbdbc2b1",2022-12-05T21:56:50Z,2022-12-05T21:56:50Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","The Ballad of Sacco and Vanzetti","Stephane Pompougnac",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"c6d128e4-19f5-4555-b031-107d6af3fb19",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Love me, I'm a Liberal","Ben Grosscup",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"c7aae745-e0c9-4453-812f-5be620e00f7c",2022-12-05T21:56:50Z,2022-12-05T21:56:50Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Takin' Care Of Business","Bachman-Turner Overdrive",,"https://www.youtube.com/watch?v=mmwic9kFx2c","You get up every morning from your alarm clock's warning
Take the 8:15 into the city
There's a whistle up above and people pushin', people shovin'
And the girls who try to look pretty
And if your train's on time, you can get to work by nine
And start your slaving job to get your pay
If you ever get annoyed, look at me I'm self-employed
I love to work at nothing all day
And I'll be taking care of business (every day)
Taking care of business (every way)
I've been taking care of business (it's all mine)
Taking care of business and working overtime, work out","Randy Bachman","1973","rock",,,
"c7ac7a47-5063-4d28-9ff5-73f23ce5eec8",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Working Class Hero","John Lennon & the Plastic Ono Band"," ","Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"c83552ea-9c44-432c-b6a3-6777fd05fab8",2022-12-05T21:56:50Z,2022-12-05T21:56:50Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","The Spy","The Doors",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"c8a36f14-3e6b-4232-8e58-89283a0f41e5",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Work This Out","High Schoool Musical 2 Cast ",,"https://www.youtube.com/watch?v=j-39Bq5AiRg","I needed Benjamins
But this ain't worth the stress

[Kelsi]
Maybe there's a better way
To fix this greasy mess

[Troy]
We're a champion team
A well-oiled machine
And we've faced tougher problems than this

I know it's a grind
But I'm sure we can find
A way to have fun
While we get this job done

[Percussion Solo]

[Troy & Gabriella]
We've got to work, work
To work this out
We'll make things right
The sun will shine

We've got to work, work
There'll be no doubt","Kenny Ortega","2007","Pop",,,
"c9c2c5a6-6a6a-4ff5-8bd3-4177cf533419",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Ballad of the Triangle Shirtwaist Fire","Bev Grant",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"ca560997-92fb-4671-a083-1976fa2dd43a",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Factory ","Bruce Springsteen","2:32:00","https://www.youtube.com/watch?v=plaOhNjJeBg","Early in the morning factory whistle blows
Man rises from bed and puts on his clothes
Man takes his lunch, walks out in the morning light
It's the working, the working, just the working life
Through the mansions of fear, through the mansions of pain
I see my daddy walking through them factory gates in the rain
Factory takes his hearing, factory gives him life
The working, the working, just the working life
End of the day, factory whistle cries
Men walk through these gates with death in their eyes
And you just better believe, boy
Somebody's gonna get hurt tonight
It's the working, the working, just the working life","Bruce Springsteen","June1987","Rock, Rock and roll, Hard rock, Heartland rock",,,
"cdc597a6-21d9-4eea-8c8f-1b41936f8cd4",2022-12-05T21:56:50Z,2022-12-05T21:56:50Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Take This Job And Shove it","Office Space Tribute",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"cdd32199-2ee5-4463-961d-0bc67cb1ef84",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Eyes On The Prize","Sweet Honey In The Rock",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"ce020fb4-76c4-4e7f-82aa-f7188761d3a7",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Joe Hill","Parcham Song Squad",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"ce40ea7b-428e-4968-b467-f4543a268219",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Louis DeJoy Must Go",,,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"ce746116-ba05-479a-8b7e-73036d23a9a0",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Wake up Everybody","Harold Melvin & the Blue Notes","3:31:00","https://youtu.be/XHAmOf7EEyI",,,,,,,
"ced58b4b-3aa4-496c-9c91-f35a8ffbcb4e",2022-12-05T21:56:50Z,2022-12-05T21:56:50Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Talking Union","Joe Glazer",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"cf019102-a822-416a-924c-16fa1a90cfc2",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Be Careful How You Vote","Sunnyland Slim",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"cf46706b-a0ea-4dc1-8da4-698dce8228bf",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Money for Nothing","Dire Straits",,"https://www.youtube.com/watch?v=lAD6Obi7Cag","Now look at them yo-yo's that's the way you do it
You play the guitar on the MTV
That ain't workin' that's the way you do it
Money for nothin' and chicks for free
Now that ain't workin' that's the way you do it
Lemme tell ya them guys ain't dumb
Maybe get a blister on your little finger
Maybe get a blister on your thumb","Sting & Mark Knopfler","1985","Rock",,,
"d0c2fc49-ef66-44d1-818b-ddf87e696f6f",2023-05-22T21:03:46Z,2023-05-22T21:03:46Z,"e0de8187-2f90-40d9-9957-09e790024a8d","One in Six","Charlie King",,"https://youtu.be/zQ5VGmRWhss",,"Charlie King",,"Folk",,"Garlock","cgarlock@gmail.com"
"d0d5fcb9-5741-4a99-99b8-d61f20894a7f",2022-12-05T21:56:47Z,2022-12-05T21:56:47Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Chain Gang","Sam Cooke",,"https://www.youtube.com/watch?v=zBn5aIfZElE","That's the sound of the men working on the chain gang
All day long they work so hard
Till the sun is goin' down
Working on the highways and byways
And wearing, wearing a frown
You hear them moanin' their lives away","Sam Cooke, Charles Cooke Jr.","January 25, 1960","Classic Soul/Rhythm and Blues",,,
"d0fee95d-1512-4331-bfef-88c8608e1cae",2022-12-05T21:56:49Z,2022-12-05T21:56:49Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Never Cross A Picket Line","Billy Bragg",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"d1192ce6-b1e1-4d85-8ee5-93976c0739d2",2022-12-05T21:56:51Z,2022-12-05T21:56:51Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","Wichita Lineman","Glen Campbell",,"https://www.youtube.com/watch?v=AxSarBcsKLU","I am a lineman for the county and I drive the main road
Searchin’ in the sun for another overload
I hear you singin’ in the wire, I can hear you through the whine
And the Wichita Lineman is still on the line","Jimmy Webb","1968","Country",,,
"d147ddce-45c6-409e-89a0-ca27eb6c069b",2022-12-05T21:56:50Z,2022-12-05T21:56:50Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","The Matewan Massacre","Hammertowne",,"Labor History Today collection (MP3); cgarlock@gmail.com",,,,,,,
"d1a2fb4c-a758-4553-8191-8f2c43f2cf52",2022-12-05T21:56:48Z,2022-12-05T21:56:48Z,"6b0b63f6-190a-4ea9-9551-88ec1b06478a","L'Internationale","Tony Babino"," ","Labor History Today collection (MP3); cgarlock@gmail.com"," "," ",,,,,
